SchemaName,TableName,TableDesc,AutoIMWriteTrigger,AutoIMDeleteTrigger,SystemFlag,SysRevID,SysRowID,LastUpdated
IM,IMCustAttr,Intermediate table for CustAttr.,FALSE,FALSE,TRUE,278413173,eecfca7c-8803-48c5-8372-a0e0014a83c1,
IM,IMCustBank,Intermediate table for CustBank.,FALSE,FALSE,TRUE,278413174,0dd82b59-7015-4826-a302-a0e0014a83cf,
IM,IMCustBillTo,Intermediate table for CustBillTo.,FALSE,FALSE,TRUE,278413175,2df28a15-b97d-4033-9bee-a0e0014a83dc,
IM,IMCustBT,Intermediate table for CustBT.,FALSE,FALSE,TRUE,278413176,0621f9e2-b8b9-46cb-92a2-a0e0014a83ef,
IM,IMCustCnAttr,Intermediate table for CustCnAttr.,FALSE,FALSE,TRUE,278413177,6b257eec-d596-4a1e-aff5-a0e0014a8402,
IM,IMCustCnt,Intermediate table for CustCnt.,FALSE,FALSE,TRUE,278413178,e6602ae4-5964-4d59-b3b8-a0e0014a8410,
IM,IMCustCntImport,Intermediate table for CustCntImport.,FALSE,FALSE,TRUE,278413179,93a78c1c-ac07-4061-a0fc-a0e0014a8448,
IM,IMCustCntSLS,Intermediate table for CustCntSLS.,FALSE,FALSE,TRUE,278413180,58996919-dfe9-428d-9989-a0e0014a845b,
IM,IMCustComm,Intermediate table for CustComm.,FALSE,FALSE,TRUE,278413181,f4da9d76-15dc-49f8-ac19-a0e0014a847c,
IM,IMCustDfltDocType,Intermediate table for CustDfltDocType.,FALSE,FALSE,TRUE,278413182,26ea4fe2-9e2a-479a-a69c-a0e0014a848a,
IM,IMCustEDI,Intermediate table for CustEDI.,FALSE,FALSE,TRUE,278413183,b42aafea-f3be-48c6-9a48-a0e0014a8498,
IM,IMCustGrup,Intermediate table for CustGrup.,FALSE,FALSE,TRUE,278413184,fdb9ff90-7cf9-4a11-b664-a0e0014a84a6,
IM,IMCustGrupDiscPriceLst,Intermediate table for CustGrupDiscPriceLst.,FALSE,FALSE,TRUE,278413185,7ecc7bac-59ab-4588-be6a-a0e0014a84b4,
IM,IMCustGrupPriceLst,Intermediate Customer Group Price Lists,FALSE,FALSE,TRUE,278413186,a0a95ef4-be9a-414a-8a58-a0e0014a84bd,
IM,IMCustIC,Intermediate table for CustIC.,FALSE,FALSE,TRUE,278413187,13fadc1e-5cca-46e9-a4bf-a0e0014a84c6,
IM,IMCustMFBill,Intermediate table for CustMFBill.,FALSE,FALSE,TRUE,278413188,2fd60707-01d6-4a55-b7e5-a0e0014a84d5,
IM,IMCustomer,Intermediate table for CustCnt.,FALSE,FALSE,TRUE,278413189,bbda863d-c6f2-4049-83f8-a0e0014a84fa,
IM,IMCustomerDefaultStyle,Intermediate table for CustomerDefaultStyle.,FALSE,FALSE,TRUE,278413190,e0fb8153-f932-4971-90ff-a0e0014a8582,
IM,IMCustomerDiscPriceLst,Intermediate table for CustomerDiscPriceLst.,FALSE,FALSE,TRUE,278413191,cbf3b14c-8553-40b9-ba6e-a0e0014a858b,
IM,IMCustomerDocs,Intermediate table for CustomerDocs.,FALSE,FALSE,TRUE,278413192,83d4104c-a618-4f1a-a74c-a0e0014a8595,
IM,IMCustomerExtRef,Intermediate table for CustomerExtRef.,FALSE,FALSE,TRUE,278413193,07fd1aa5-0d72-4abb-8596-a0e0014a85ba,
IM,IMCustomerFSPriceList,Intermediate table for CustomerFSPriceList.,FALSE,FALSE,TRUE,278413194,91bf8ae9-40f9-4f2b-8830-a0e0014a85cd,
IM,IMCustomerImport,Intermediate table for CustomerImport.,FALSE,FALSE,TRUE,278413195,e8f08eb8-dd89-4c27-8a23-a0e0014a85d6,
IM,IMCustomerPriceLst,Intermediate Customer/ShipTo Price List table.  All the price list codes associated with the customer/shipto will be stored as separate record.  When ShipToNum is blank then price list is for customer. Price list is specific for ShipTo when ShipToNum is supplied.,FALSE,FALSE,TRUE,278413196,d1e75315-ff3f-4e75-959e-a0e0014a85e9,
IM,IMCustomerSLS,Intermediate table for CustomerSLS.,FALSE,FALSE,TRUE,278413197,a902c40d-6e29-445b-b5be-a0e0014a85f2,
IM,IMCustRestriction,Intermediate table for CustRestriction.,FALSE,FALSE,TRUE,278413198,be313d9b-8b43-4fa7-a44e-a0e0014a861c,
IM,IMCustRpt,Intermediate table for CustRpt.,FALSE,FALSE,TRUE,278413199,606d6fc0-71e5-4761-8d77-a0e0014a8625,
IM,IMCustShipViaDlvInfo,Intermediate table for CustShipViaDlvInfo.,FALSE,FALSE,TRUE,278413200,99550716-32f0-48cf-9b1f-a0e0014a8634,
IM,IMCustUPSEmail,Intermediate table for CustUPSEmail.,FALSE,FALSE,TRUE,278413201,20927563-db70-4ede-9743-a0e0014a8638,
IM,IMCustWebPart,"NOTE:  For Customer Connect Only.

Customer-specific webSaleable Parts.  Supports disallowing Customers from seeing Parts for other Customers.  The presence of a CustWebPart record indicates the Part is ""websaleable"" and on a pricelist for the Customer.  
To enable the restricting of Parts to ceratin Customer, set sfdbcfg.useCustWebPart to TRUE.",FALSE,FALSE,TRUE,278413202,cf6b6766-2685-4d5a-b6d2-a0e0014a8659,
IM,IMCustXPrt,Intermediate table for CustXPrt.,FALSE,FALSE,TRUE,278413203,485d628c-6e14-4174-9535-a0e0014a865e,
IM,IMDashBdBAQ,Intermediate table for DashBdBAQ.,FALSE,FALSE,TRUE,278413204,398d2f83-a89f-4d54-81e6-a0e001492fbb,
IM,IMDashBdChunk,Intermediate table for DashBdChunk.,FALSE,FALSE,TRUE,278413205,0eb4fccf-2dd2-48d6-b2d3-a0e001492fbf,
IM,IMDashBdDef,Intermediate table for DashBdDef.,FALSE,FALSE,TRUE,278413206,7cf82a1a-0b5f-4942-8ea6-a0e001492fc4,
IM,IMDashBdLike,Intermediate table for DashBdLike.,FALSE,FALSE,TRUE,278413207,a2421eee-1998-472d-a0c0-a0e001492fcb,
IM,IMDashBdRev,Intermediate table for DashBdRev.,FALSE,FALSE,TRUE,278413208,ef1ff6ac-3c43-442c-a9b0-a0e001492fd0,
IM,IMDataTriggerTest,Intermediate table for DataTriggerTest.,FALSE,FALSE,TRUE,278413209,0f0b59e4-021b-494c-ae48-a0e0014a8691,
IM,IMDCRMComp,Intermediate table for DCRMComp.,FALSE,FALSE,TRUE,278413210,cc7246c8-9861-4dfc-a753-a0e0014a8696,
IM,IMDCRMDev,Intermediate table for DCRMDev.,FALSE,FALSE,TRUE,278413211,57651dca-2f43-4320-9ce9-a0e0014a86a9,
IM,IMDCRMLic,Intermediate table for DCRMLic.,FALSE,FALSE,TRUE,278413212,a4810ca7-b442-4604-adaa-a0e0014a86c0,
IM,IMDCRMSubs,Intermediate table for DCRMSubs.,FALSE,FALSE,TRUE,278413213,3e0d6920-89cb-41ba-9750-a0e0014a86c5,
IM,IMDCRMTerr,Intermediate table for DCRMTerr.,FALSE,FALSE,TRUE,278413214,1c0bd1e5-4504-48cd-9da6-a0e0014a86c9,
IM,IMDCRMUser,Intermediate table for DCRMUser.,FALSE,FALSE,TRUE,278413215,164b6e2c-01ea-457f-8bd6-a0e0014a86ce,
IM,IMDebNote,Intermediate table for DebNote.,FALSE,FALSE,TRUE,278413216,2ab4d9c6-bf82-4501-94e1-a0e0014a86ce,
IM,IMDeliveryType,Intermediate table for DeliveryType.,FALSE,FALSE,TRUE,278413217,3f898728-53ba-45d8-80a0-a0e0014a86e5,
IM,IMDemandBook,Intermediate table for DemandBook.,FALSE,FALSE,TRUE,278413218,16107061-fee7-40a1-8e83-a0e0014a86ef,
IM,IMDemandContractDtl,Intermediate table for DemandContractDtl.,FALSE,FALSE,TRUE,278413219,e3183b21-5204-4936-81f9-a0e0014a86f8,
IM,IMDemandContractHdr,Intermediate table for DemandContractHdr.,FALSE,FALSE,TRUE,278413220,308928c1-b772-4a0d-8803-a0e0014a8722,
IM,IMDemandDetail,Intermediate table for DemandDetail.,FALSE,FALSE,TRUE,278413221,eaa52583-a876-45cd-9239-a0e0014a874c,
IM,IMDemandHead,Intermediate table for DemandHead.,FALSE,FALSE,TRUE,278413222,ed3a8a79-0aab-4fd3-8c76-a0e0014a8784,
IM,IMDemandLog,Intermediate table for DemandLog.,FALSE,FALSE,TRUE,278413223,73e6cc9e-c2ae-4095-8a0a-a0e0014a87b8,
IM,IMDemandMiscChg,Intermediate table for DemandMiscChg.,FALSE,FALSE,TRUE,278413224,a9c33605-84fb-48b2-8d27-a0e0014a87bd,
IM,IMDemandOutbound,Intermediate table for DemandOutbound.,FALSE,FALSE,TRUE,278413225,3590b2b5-7a23-4c4f-a4b1-a0e0014a87c6,
IM,IMDemandQtyRef,Intermediate table for DemandQtyRef.,FALSE,FALSE,TRUE,278413226,a095f577-69a5-4e7a-aaf1-a0e0014a87cb,
IM,IMDemandReconcile,Intermediate table for DemandReconcile.,FALSE,FALSE,TRUE,278413227,4499da5a-5fbc-4a9c-8474-a0e0014a87d9,
IM,IMDemandSchedule,Intermediate table for DemandSchedule.,FALSE,FALSE,TRUE,278413228,193afbf8-1b4b-4711-b41e-a0e0014a8803,
IM,IMDemandSegment,Intermediate table for DemandSegment.,FALSE,FALSE,TRUE,278413229,de29972a-7267-4f20-8a6d-a0e0014a8840,
IM,IMDevice,Intermediate table for Device.,FALSE,FALSE,TRUE,278413230,7c840608-b2eb-415f-ba60-a0e0014a8861,
IM,IMDmdMassGrp,Intermediate table for DmdMassGrp.,FALSE,FALSE,TRUE,278413231,0b043921-2fe9-409c-9c72-a0e0014a886e,
IM,IMDMRActn,Intermediate table for DMRActn.,FALSE,FALSE,TRUE,278413232,3d56ec7b-d42a-43a8-a81e-a0e0014a8878,
IM,IMDMRCorAct,Intermediate table for DMRCorAct.,FALSE,FALSE,TRUE,278413233,23b06134-41a3-4266-b4ca-a0e0014a889d,
IM,IMDMRHead,Intermediate table for DMRHead.,FALSE,FALSE,TRUE,278413234,6b88ba82-5bf2-4569-9208-a0e0014a88be,
IM,IMDOCAssoc,Intermediate table for DOCAssoc.,FALSE,FALSE,TRUE,278413235,22be2119-fa4c-4b23-ad4a-a0e00149325d,
IM,IMDocType,Intermediate table for DocType.,FALSE,FALSE,TRUE,278413236,25ada669-872e-43a8-bd97-a0e001493268,
IM,IMDropShipDtl,Intermediate table for DropShipDtl.,FALSE,FALSE,TRUE,278413237,bd60a56d-d85d-48e0-a8ee-a0e0014a8900,
IM,IMDropShipHead,Intermediate table for DropShipHead.,FALSE,FALSE,TRUE,278413238,8403aecb-be7d-471a-b036-a0e0014a8920,
IM,IMEADComp,Intermediate table for EADComp.,FALSE,FALSE,TRUE,278413239,b3aa757a-5b77-45f2-aff8-a0e0014a8941,
IM,IMEADType,Intermediate table for EADType.,FALSE,FALSE,TRUE,278413240,e2780d2a-b934-4539-896e-a0e0014a894b,
IM,IMEAQChannels,Intermediate table for EAQChannels.,FALSE,FALSE,TRUE,278413241,907a9137-3c66-48b0-8b62-a0e0014a8954,
IM,IMECOCOPart,Intermediate table for ECOCOPart.,FALSE,FALSE,TRUE,278413242,d4b041fc-659d-4fee-9f76-a0e0014a8958,
IM,IMECOGroup,Intermediate table for ECOGroup.,FALSE,FALSE,TRUE,278413243,f9b6a1f9-f409-4396-a495-a0e0014a8979,
IM,IMECOGrpMbr,Intermediate table for ECOGrpMbr.,FALSE,FALSE,TRUE,278413244,d9f8c40a-7133-4adf-97c1-a0e0014a899f,
IM,IMECOMtl,Intermediate table for ECOMtl.,FALSE,FALSE,TRUE,278413245,3895ceb7-b44e-42f7-850d-a0e0014a89ad,
IM,IMECOMtlInsp,Intermediate table for ECOMtlInsp.,FALSE,FALSE,TRUE,278413246,4fca0db5-0353-4d68-9df1-a0e0014a89d7,
IM,IMECOMtlRefDes,Intermediate table for ECOMtlRefDes.,FALSE,FALSE,TRUE,278413247,bc3c6a08-3114-4326-b9d2-a0e0014a89dc,
IM,IMECOMtlRestriction,Intermediate table for ECOMtlRestriction.,FALSE,FALSE,TRUE,278413248,2a8fdc99-1ed1-4f52-864c-a0e0014a89ea,
IM,IMECOMtlRestrictSubst,Intermediate table for ECOMtlRestrictSubst.,FALSE,FALSE,TRUE,278413249,495190c3-fd0a-430a-8b2a-a0e0014a89f8,
IM,IMECOOpDtl,Intermediate table for ECOOpDtl.,FALSE,FALSE,TRUE,278413250,99132825-0c79-4ec7-bbee-a0e0014a8a06,
IM,IMECOOpr,Intermediate table for ECOOpr.,FALSE,FALSE,TRUE,278413251,32a1151b-11a0-43cd-8128-a0e0014a8a27,
IM,IMECOOprInsp,Intermediate table for ECOOprInsp.,FALSE,FALSE,TRUE,278413252,2472ab35-6040-4ad6-8939-a0e0014a8a63,
IM,IMECOOprRestriction,Intermediate table for ECOOprRestriction.,FALSE,FALSE,TRUE,278413253,eaa924d8-a7f0-44d5-bf04-a0e0014a8a68,
IM,IMECOOprRestrictSubst,Intermediate table for ECOOprRestrictSubst.,FALSE,FALSE,TRUE,278413254,2cc057e2-5a8c-40be-aa25-a0e0014a8a76,
IM,IMECORev,Intermediate table for ECORev.,FALSE,FALSE,TRUE,278413255,1ef7ecd9-b5b5-4c43-b507-a0e0014a8a84,
IM,IMECSalesReport,Intermediate table for ECSalesReport.,FALSE,FALSE,TRUE,278413256,65cbe2fe-9f90-4f46-af9f-a0e0014a8a9c,
IM,IMECSLXMLDtl,Intermediate table for ECSLXMLDtl.,FALSE,FALSE,TRUE,278413257,902c2123-2fcc-4e6d-9aba-a0e0014a8aaa,
IM,IMECSLXMLHed,Intermediate table for ECSLXMLHed.,FALSE,FALSE,TRUE,278413258,3fba0424-2859-44d3-beab-a0e0014a8ab7,
IM,IMECSyst,Intermediate table for ECSyst.,FALSE,FALSE,TRUE,278413259,b615a47e-8903-4023-9943-a0e0014a8aca,
IM,IMEDIASN,Intermediate table for EDIASN.,FALSE,FALSE,TRUE,278413260,3b18bef9-367e-4ae5-8c8f-a0e0014a8ad8,
IM,IMEDIDemandDtl,Intermediate table for EDIDemandDtl.,FALSE,FALSE,TRUE,278413261,b160c689-657e-435f-91d0-a0e0014a8ae2,
IM,IMEDIDemandHed,Intermediate table for EDIDemandHed.,FALSE,FALSE,TRUE,278413262,7b3b279f-4144-4301-96b1-a0e0014a8af4,
IM,IMEDIDemandLine,Intermediate table for EDIDemandLine.,FALSE,FALSE,TRUE,278413263,3e396103-df66-4fbe-9ad8-a0e0014a8b11,
IM,IMEDIHist,Intermediate table for EDIHist.,FALSE,FALSE,TRUE,278413264,20e68843-3543-4a2a-b675-a0e0014a8b28,
IM,IMEDIINV,Intermediate table for EDIINV.,FALSE,FALSE,TRUE,278413265,5a7f8767-147b-42d6-9791-a0e0014a8b2c,
IM,IMEDITrnsl,Intermediate table for EDITrnsl.,FALSE,FALSE,TRUE,278413266,0336fa3b-dd81-459e-a126-a0e0014a8b31,
IM,IMEduLicense,Intermediate table for EduLicense.,FALSE,FALSE,TRUE,278413267,bd7c7a25-414c-4df4-b5b9-a0e0014934ca,
IM,IMEduLicenseToken,Intermediate table for EduLicenseToken.,FALSE,FALSE,TRUE,278413268,79b262d0-1603-4589-9cc3-a0e0014934ce,
IM,IMEFTHead,Intermediate table for EFTHead.,FALSE,FALSE,TRUE,278413269,490fa5ab-2ad6-419f-9b36-a0e0014a8b44,
IM,IMEFTProp,Intermediate table for EFTProp.,FALSE,FALSE,TRUE,278413270,292758e2-9b57-45ff-a782-a0e0014a8b49,
IM,IMEFTPropVal,Intermediate table for EFTPropVal.,FALSE,FALSE,TRUE,278413271,06d5a6a8-cdb0-4063-9717-a0e0014a8b52,
IM,IMEKeyLog,Intermediate table for EKeyLog.,FALSE,FALSE,TRUE,278413272,227479bd-4e2d-4ccc-ae9b-a0e0014a8b52,
IM,IMElectronicReport,Intermediate table for ElectronicReport.,FALSE,FALSE,TRUE,278413273,22bca4c3-10ce-4894-b016-a0e0014a8b60,
IM,IMElectronicReportProp,Intermediate table for ElectronicReportProp.,FALSE,FALSE,TRUE,278413274,24a0641a-7ec3-4897-a490-a0e0014a8b65,
IM,IMEmpBasic,Intermediate table for EmpBasic.,FALSE,FALSE,TRUE,278413275,d8691884-0905-4356-8f9f-a0e0014a8b69,
IM,IMEmpCal,Intermediate table for EmpCal.,FALSE,FALSE,TRUE,278413276,ac592cce-99ac-4d27-a8ed-a0e0014a8b9d,
IM,IMEmpCourse,Intermediate table for EmpCourse.,FALSE,FALSE,TRUE,278413277,48e6e544-2d96-4d7c-8a0f-a0e0014a8ba6,
IM,IMEmpExpense,Intermediate table for EmpExpense.,FALSE,FALSE,TRUE,278413278,8f9d1507-824e-460c-ae66-a0e0014a8bb4,
IM,IMEmpExpenseComment,Intermediate table for EmpExpenseComment.,FALSE,FALSE,TRUE,278413279,159d1a54-1795-45fa-a8ae-a0e0014a8bda,
IM,IMEmpExpenseGroup,Intermediate table for EmpExpenseGroup.,FALSE,FALSE,TRUE,278413280,002e3ef5-e015-4246-9036-a0e0014a8be3,
IM,IMEmpExpenseTax,Intermediate table for EmpExpenseTax.,FALSE,FALSE,TRUE,278413281,2c71bacc-0f70-498e-87f5-a0e0014a8bf2,
IM,IMEmpRole,Intermediate table for EmpRole.,FALSE,FALSE,TRUE,278413282,fa55a546-0a2a-4408-b7e1-a0e0014a8c04,
IM,IMEmpRoleRt,Intermediate table for EmpRoleRt.,FALSE,FALSE,TRUE,278413283,52450af6-4a81-4428-a1a6-a0e0014a8c12,
IM,IMEntityGLC,Intermediate table for EntityGLC.,FALSE,FALSE,TRUE,278413284,680dab3e-6d1b-4ad2-9c6a-a0e0014a8c1c,
IM,IMEPFileContents,,FALSE,FALSE,TRUE,278413285,a4fd2cd1-7c74-4668-956a-a0e0014935b6,
IM,IMEPHistory,,FALSE,FALSE,TRUE,278413286,6548ffbe-eb86-4654-9889-a0e0014935c0,
IM,IMEPUserDefinedTable,Intermediate table for EPUserDefinedTable.,FALSE,FALSE,TRUE,278413287,0e79a87f-a2bb-4e73-8cb5-a0e0014935cb,
IM,IMEQSyst,Intermediate table for EQSyst.,FALSE,FALSE,TRUE,278413288,888f05df-aa5d-4532-b707-a0e0014a8c46,
IM,IMEquip,Intermediate table for Equip.,FALSE,FALSE,TRUE,278413289,e8b45ee9-4d91-42f0-839a-a0e0014a8c4a,
IM,IMEquipLoc,Intermediate table for EquipLoc.,FALSE,FALSE,TRUE,278413290,23599687-570e-42f3-a8d2-a0e0014a8c74,
IM,IMEquipMeter,Intermediate table for EquipMeter.,FALSE,FALSE,TRUE,278413291,f1db0207-13e4-4617-afd0-a0e0014a8c7e,
IM,IMEquipPlan,Intermediate table for EquipPlan.,FALSE,FALSE,TRUE,278413292,6fcbc600-7843-439e-a9b9-a0e0014a8c8c,
IM,IMEquipStatus,Intermediate table for EquipStatus.,FALSE,FALSE,TRUE,278413293,170d1e22-5531-47ae-a2ef-a0e0014a8c9a,
IM,IMEquipType,Intermediate table for EquipType.,FALSE,FALSE,TRUE,278413294,9ff4ac8e-0e19-4b6d-9ddb-a0e0014a8ca3,
IM,IMES_APPINFO,Intermediate table for ES_APPINFO.,FALSE,FALSE,TRUE,278413295,5930d8f5-35f0-4e40-a079-a0e0014a8cb1,
IM,IMES_COLUMNSINFO,Intermediate table for ES_COLUMNSINFO.,FALSE,FALSE,TRUE,278413296,5422e576-b658-4f06-8e22-a0e0014a8cb6,
IM,IMES_CUSTPRODGRUPPRICESCHEMA,Intermediate table for ES_CUSTPRODGRUPPRICESCHEMA.,FALSE,FALSE,TRUE,278413297,4f7d81ed-2d19-4e24-bfaa-a0e0014a8cbb,
IM,IMES_CUTTING,Intermediate table for ES_CUTTING.,FALSE,FALSE,TRUE,278413298,8e2318e1-ab1b-4e53-ac60-a0e0014a8cc4,
IM,IMES_DYNAMICCOMBOS,Intermediate table for ES_DYNAMICCOMBOS.,FALSE,FALSE,TRUE,278413299,5e396207-7959-4cbd-8451-a0e0014a8ce0,
IM,IMES_ESTIMATEASSEMBLY,Intermediate table for ES_ESTIMATEASSEMBLY.,FALSE,FALSE,TRUE,278413300,143eb496-7acd-43dc-8b37-a0e0014a8cea,
IM,IMES_ESTIMATEAUDIT,Intermediate table for ES_ESTIMATEAUDIT.,FALSE,FALSE,TRUE,278413301,bb7ac625-a800-41f5-9497-a0e0014a8cfc,
IM,IMES_ESTIMATEMATERIAL,Intermediate table for ES_ESTIMATEMATERIAL.,FALSE,FALSE,TRUE,278413302,c0420cff-29f6-4a23-be4c-a0e0014a8d01,
IM,IMES_ESTIMATEOPDTL,Intermediate table for ES_ESTIMATEOPDTL.,FALSE,FALSE,TRUE,278413303,def9aac8-7a01-42ed-97d7-a0e0014a8d26,
IM,IMES_ESTIMATEOPERATIONS,Intermediate table for ES_ESTIMATEOPERATIONS.,FALSE,FALSE,TRUE,278413304,6bedf764-4f30-46a0-ab67-a0e0014a8d3e,
IM,IMES_ESTIMATION,Intermediate table for ES_ESTIMATION.,FALSE,FALSE,TRUE,278413305,71eb485c-5e52-4e5a-9332-a0e0014a8d63,
IM,IMES_ESTIMATIONQTY,Intermediate table for ES_ESTIMATIONQTY.,FALSE,FALSE,TRUE,278413306,4bc19052-d183-41c9-a7cd-a0e0014a8d97,
IM,IMES_ESTPREFS,Intermediate table for ES_ESTPREFS.,FALSE,FALSE,TRUE,278413307,4a42c3bb-d13a-4ef4-bc84-a0e0014a8ddd,
IM,IMES_ESTUSERSTATUS,Intermediate table for ES_ESTUSERSTATUS.,FALSE,FALSE,TRUE,278413308,ebc77351-931b-4d5e-8cb9-a0e0014a8dfe,
IM,IMES_FINISHE,Intermediate table for ES_FINISHE.,FALSE,FALSE,TRUE,278413309,6a9fb638-2032-492d-b763-a0e0014a8e07,
IM,IMES_FINISHING,Intermediate table for ES_FINISHING.,FALSE,FALSE,TRUE,278413310,d2972dfc-6630-4199-bd91-a0e0014a8e6e,
IM,IMES_FINISHINGDEFAULTS,Intermediate table for ES_FINISHINGDEFAULTS.,FALSE,FALSE,TRUE,278413311,6a1de463-5de5-4986-a6a0-a0e0014a8eab,
IM,IMES_FINISHINGDEFAULTSDTL,Intermediate table for ES_FINISHINGDEFAULTSDTL.,FALSE,FALSE,TRUE,278413313,8123cb66-4a32-43a0-8878-a0e0014a8eb9,
IM,IMES_FOLDING,Intermediate table for ES_FOLDING.,FALSE,FALSE,TRUE,278413314,75578748-902f-4d31-a4fc-a0e0014a8ec7,
IM,IMES_FOLDINGELG,Intermediate table for ES_FOLDINGELG.,FALSE,FALSE,TRUE,278413315,430b54b0-6bd2-4c5c-ac3a-a0e0014a8ef6,
IM,IMES_FOLDINGEMAIN,Intermediate table for ES_FOLDINGEMAIN.,FALSE,FALSE,TRUE,278413316,599c344a-1b5d-47c7-a3b2-a0e0014a8f4f,
IM,IMES_FOLDTAG,Intermediate table for ES_FOLDTAG.,FALSE,FALSE,TRUE,278413317,af28f53b-9ec0-41a3-b673-a0e0014a8f66,
IM,IMES_FOLDTAGPREF,Intermediate table for ES_FOLDTAGPREF.,FALSE,FALSE,TRUE,278413318,90766bde-588e-4445-bbf5-a0e0014a8f6b,
IM,IMES_GROUPS,Intermediate table for ES_GROUPS.,FALSE,FALSE,TRUE,278413319,810900a2-eb56-41aa-9eb3-a0e0014a8f74,
IM,IMES_IMPFORM,Intermediate table for ES_IMPFORM.,FALSE,FALSE,TRUE,278413320,9f95e9bd-c894-47c0-acc6-a0e0014a8f82,
IM,IMES_IMPLG,Intermediate table for ES_IMPLG.,FALSE,FALSE,TRUE,278413321,7e360205-770c-402f-81c5-a0e0014a8f95,
IM,IMES_IMPMAIN,Intermediate table for ES_IMPMAIN.,FALSE,FALSE,TRUE,278413322,131499fc-d14b-4af0-8bd4-a0e0014a8fdb,
IM,IMES_INK,Intermediate table for ES_INK.,FALSE,FALSE,TRUE,278413323,b12cb855-c3e6-4047-83b7-a0e0014a8ff7,
IM,IMES_INKDTL,Intermediate table for ES_INKDTL.,FALSE,FALSE,TRUE,278413324,786786e8-c8d3-461b-9a34-a0e0014a900a,
IM,IMES_INKELG,Intermediate table for ES_INKELG.,FALSE,FALSE,TRUE,278413325,963570d9-897d-41c7-834b-a0e0014a902a,
IM,IMES_INKEMAIN,Intermediate table for ES_INKEMAIN.,FALSE,FALSE,TRUE,278413326,b5b30919-0c13-417c-98e9-a0e0014a9055,
IM,IMES_INKMILEAGE,Intermediate table for ES_INKMILEAGE.,FALSE,FALSE,TRUE,278413327,08682809-3107-4739-8ce9-a0e0014a9084,
IM,IMES_INLINE,Intermediate table for ES_INLINE.,FALSE,FALSE,TRUE,278413328,10f766eb-05e7-4264-9265-a0e0014a9092,
IM,IMES_INLINECUT,Intermediate table for ES_INLINECUT.,FALSE,FALSE,TRUE,278413329,2b7de133-9381-4ea9-bfbe-a0e0014a90b7,
IM,IMES_INLINEE,Intermediate table for ES_INLINEE.,FALSE,FALSE,TRUE,278413330,de84e9f0-d912-49f1-9138-a0e0014a90c0,
IM,IMES_INLINEFINISH,Intermediate table for ES_INLINEFINISH.,FALSE,FALSE,TRUE,278413331,708a3995-9190-4b55-8600-a0e0014a90fd,
IM,IMES_INLINEFOLD,Intermediate table for ES_INLINEFOLD.,FALSE,FALSE,TRUE,278413332,33edfe4d-1d7f-4c40-8522-a0e0014a910b,
IM,IMES_INLINEPRESS,Intermediate table for ES_INLINEPRESS.,FALSE,FALSE,TRUE,278413333,9be8de58-5a20-4c0e-a875-a0e0014a9119,
IM,IMES_JDFDTL,Intermediate table for ES_JDFDTL.,FALSE,FALSE,TRUE,278413334,869e0de4-b9e2-4f9e-8e59-a0e0014a9127,
IM,IMES_JDFERRORS,Intermediate table for ES_JDFERRORS.,FALSE,FALSE,TRUE,278413335,b6a8d170-74d8-4a0a-bc36-a0e0014a913f,
IM,IMES_JDFHEAD,Intermediate table for ES_JDFHEAD.,FALSE,FALSE,TRUE,278413336,af19b266-3078-432a-aa1d-a0e0014a914d,
IM,IMES_JDFREQSTATUSES,Intermediate table for ES_JDFREQSTATUSES.,FALSE,FALSE,TRUE,278413337,b25240ce-a11d-4203-9d03-a0e0014a915b,
IM,IMES_MESSAGEACTIONS,Intermediate table for ES_MESSAGEACTIONS.,FALSE,FALSE,TRUE,278413338,4a41e560-b8bd-4261-9d4b-a0e0014a9169,
IM,IMES_MIGRATIONREPORT,Intermediate table for ES_MIGRATIONREPORT.,FALSE,FALSE,TRUE,278413339,93091c35-797b-49e3-8bb2-a0e0014a9177,
IM,IMES_MPOPTIONS,Intermediate table for ES_MPOPTIONS.,FALSE,FALSE,TRUE,278413340,ec2ef0a2-d8e8-423f-9d5a-a0e0014a917c,
IM,IMES_PART,Intermediate table for ES_PART.,FALSE,FALSE,TRUE,278413341,c3922fd1-ae46-4010-a9be-a0e0014a91e3,
IM,IMES_PARTFINISHING,Intermediate table for ES_PARTFINISHING.,FALSE,FALSE,TRUE,278413342,47f4db69-51fe-4f60-91fe-a0e0014a9224,
IM,IMES_PARTFORMRFQ,Intermediate table for ES_PARTFORMRFQ.,FALSE,FALSE,TRUE,278413343,322ca9da-386e-4f74-859d-a0e0014a9232,
IM,IMES_PARTINK,Intermediate table for ES_PARTINK.,FALSE,FALSE,TRUE,278413344,3cd4bbac-e68f-4769-bd6e-a0e0014a9237,
IM,IMES_PARTPREPRESS,Intermediate table for ES_PARTPREPRESS.,FALSE,FALSE,TRUE,278413345,3f2532ed-be23-4a06-9d7c-a0e0014a924a,
IM,IMES_PARTQTY,Intermediate table for ES_PARTQTY.,FALSE,FALSE,TRUE,278413346,15c085fa-74e5-483e-bacb-a0e0014a925c,
IM,IMES_PARTSBF,Intermediate table for ES_PARTSBF.,FALSE,FALSE,TRUE,278413347,5a7469d7-43de-47a4-ab3d-a0e0014a9266,
IM,IMES_PIDEFAULTS,Intermediate table for ES_PIDEFAULTS.,FALSE,FALSE,TRUE,278413348,9324df12-2eb9-48d5-8146-a0e0014a9279,
